QuarterID,GameID,Number,Name,AwayScore,HomeScore
167007,20433,3,3,38,31
167008,20433,4,4,33,22
167009,20430,2,2,27,33
167010,20430,3,3,26,24
167011,20430,4,4,24,32
167012,20432,1,1,33,15
167013,20432,2,2,28,35
167014,20432,3,3,22,28
167015,20432,4,4,33,22
167016,20431,1,1,26,36
167017,20431,2,2,34,25
167018,20431,3,3,28,32
167019,20431,4,4,22,25
167020,20434,1,1,21,26
167021,20434,2,2,32,21
167022,20434,3,3,24,33
167023,20434,4,4,24,34
167024,20435,1,1,35,32
167025,20435,2,2,39,38
167026,20435,3,3,32,18
167027,20435,4,4,31,32
167028,20436,1,1,28,32
167029,20436,2,2,37,18
167030,20436,3,3,25,31
167031,20436,4,4,12,21
167032,20436,5,OT,15,5
167033,20437,1,1,23,34
167034,20437,2,2,30,31
167035,20437,3,3,31,18
167036,20437,4,4,35,26
167037,20438,1,1,28,31
167038,20438,2,2,21,33
167039,20438,3,3,40,23
167040,20438,4,4,12,25
167041,20439,1,1,37,31
167042,20439,2,2,19,33
167043,20439,3,3,25,29
167044,20439,4,4,34,16
167045,20440,1,1,19,27
167046,20440,2,2,25,30
167047,20440,3,3,36,29
167048,20440,4,4,42,30
167049,20441,1,1,33,29
167050,20441,2,2,30,25
167051,20441,3,3,30,29
167052,20441,4,4,26,34
167053,20443,1,1,32,27
167054,20443,2,2,33,30
167055,20443,3,3,32,30
167056,20443,4,4,31,33
167057,20442,1,1,32,40
167058,20442,2,2,26,38
167059,20442,3,3,23,15
167060,20442,4,4,9,32
167061,20444,1,1,28,37
167062,20444,2,2,44,20
167063,20444,3,3,32,35
167064,20444,4,4,26,28
167065,20446,1,1,33,23
167066,20446,2,2,27,26
167067,20446,3,3,23,34
167068,20446,4,4,30,28
167069,20445,1,1,16,26
167070,20445,2,2,41,28
167071,20445,3,3,24,31
167072,20445,4,4,31,33
167073,20447,1,1,36,28
167074,20447,2,2,22,26
167075,20447,3,3,25,37
167076,20447,4,4,25,23
167077,20448,1,1,25,39
167078,20448,2,2,28,28
167079,20448,3,3,29,22
167080,20448,4,4,31,31
167081,20449,1,1,28,30
167082,20449,2,2,26,32
167083,20449,3,3,26,28
167084,20449,4,4,29,25
167085,20451,1,1,31,30
167086,20451,2,2,28,41
167087,20451,3,3,36,29
167088,20451,4,4,34,31
167089,20450,1,1,25,31
167090,20450,2,2,38,28
167091,20450,3,3,36,30
167092,20450,4,4,26,33
167093,20452,1,1,36,15
167094,20452,2,2,27,19
167095,20452,3,3,21,27
167096,20452,4,4,19,34
167097,20453,1,1,16,24
167098,20453,2,2,29,24
167099,20453,3,3,31,20
167100,20453,4,4,24,44
167101,20455,1,1,23,31
167102,20455,2,2,16,24
167103,20455,3,3,15,25
167104,20455,4,4,20,18
167105,20454,1,1,23,25
167106,20454,2,2,27,29
167107,20454,3,3,30,25
167108,20454,4,4,17,18
167109,20456,1,1,20,31
167110,20456,2,2,26,15
167111,20456,3,3,34,26
167112,20456,4,4,19,20
167113,20457,1,1,29,27
167114,20457,2,2,28,20
167115,20457,3,3,16,30
167116,20457,4,4,27,30
167117,20459,1,1,28,31
167118,20459,2,2,27,32
167119,20459,3,3,37,24
167120,20459,4,4,31,20
167121,20454,5,OT,7,16
167122,20458,1,1,30,27
167123,20458,2,2,33,40
167124,20458,3,3,27,29
167125,20458,4,4,32,27
167126,20460,1,1,29,23
167127,20460,2,2,28,23
167128,20460,3,3,28,37
167129,20460,4,4,17,29
167130,20461,1,1,35,31
167131,20461,2,2,17,32
167132,20461,3,3,30,27
167133,20461,4,4,17,20
167134,20462,1,1,35,33
167135,20462,2,2,34,32
167136,20462,3,3,35,23
167137,20462,4,4,38,36
167138,20464,1,1,32,27
167139,20464,2,2,30,16
167140,20464,3,3,34,36
167141,20464,4,4,30,34
167142,20463,1,1,31,26
167143,20463,2,2,31,24
167144,20463,3,3,25,28
167145,20463,4,4,30,29
167146,20465,1,1,22,38
167147,20465,2,2,22,40
167148,20465,3,3,44,24
167149,20465,4,4,33,40
167150,20466,1,1,16,33
167151,20466,2,2,30,30
167152,20466,3,3,35,29
167153,20466,4,4,32,21
167154,20466,5,OT,5,15
167155,20467,1,1,29,33
167156,20467,2,2,30,29
167157,20467,3,3,32,23
167158,20467,4,4,33,32
167159,20472,1,1,23,30
167160,20472,2,2,31,29
167161,20472,3,3,32,14
167162,20472,4,4,26,31
167163,20468,1,1,26,20
167164,20471,1,1,18,24
167165,20468,2,2,27,22
167166,20468,3,3,27,23
167167,20468,4,4,36,38
167168,20469,1,1,25,27
167169,20469,2,2,23,27
167170,20469,3,3,33,28
167171,20469,4,4,29,26
167172,20471,2,2,29,26
167173,20471,3,3,39,21
167174,20471,4,4,25,26
167175,20474,1,1,24,38
167176,20474,2,2,19,26
167177,20474,3,3,25,38
167178,20474,4,4,25,22
167179,20473,1,1,29,28
167180,20473,2,2,23,23
167181,20473,3,3,44,29
167182,20473,4,4,24,21
167183,20470,1,1,15,15
167184,20470,2,2,22,16
167185,20470,3,3,26,25
167186,20470,4,4,16,17
167187,20475,1,1,28,32
167188,20475,2,2,40,37
167189,20475,3,3,24,22
167190,20475,4,4,17,29
167191,20476,1,1,23,34
167192,20476,2,2,23,19
167193,20476,3,3,21,33
167194,20476,4,4,30,28
167195,20477,1,1,32,41
167196,20477,2,2,31,29
167197,20477,3,3,34,21
167198,20477,4,4,20,20
167199,20478,1,1,44,16
167200,20478,2,2,18,26
167201,20478,3,3,36,22
167202,20478,4,4,29,28
167203,20479,1,1,29,37
167204,20479,2,2,29,23
167205,20479,3,3,32,18
167206,20479,4,4,22,24
167207,20480,1,1,34,32
167208,20480,2,2,34,19
167209,20480,3,3,30,42
167210,20480,4,4,21,32
167211,20481,1,1,37,28
167212,20481,2,2,29,24
167213,20481,3,3,22,23
167214,20481,4,4,33,24
